SubjNum,Name,Start Time,End Time,Days of Week,Room,Building
ANTH243,Sociality of the Great Apes,1:00 PM,2:20 PM,MW,242,Armory
ANTH246,Forensic Science,ARRANGED,,,,
ANTH262,Women's Lives,12:00 PM,1:20 PM,MW,145,Armory
ANTH272,Language and Culture in Turkey,11:00 AM,12:20 PM,TR,,
ANTH278,Climate Change &amp; Civilization,12:30 PM,1:50 PM,TR,217,Gregory Hall
ANTH347,Human Osteology,11:00 AM,11:50 AM,MW,116,Davenport Hall
ANTH352,Language and Gender,12:30 PM,1:50 PM,TR,312,Davenport Hall
ANTH360,Evolution and Human Health,1:00 PM,1:50 PM,W,2020B,Natural History Building
ANTH374,Anth of Science and Technology,11:00 AM,12:20 PM,TR,329,Davenport Hall
ANTH379,Medical Anthropology,10:00 AM,11:20 AM,MW,205,Gregory Hall
ANTH390,Individual Study,ARRANGED,,,,
ANTH399,Special Topics,ARRANGED,,,,
ANTH407,Evolutionary Immunology,10:00 AM,10:50 AM,M,,
ANTH435,The Neandertal Debate,9:30 AM,12:20 PM,TR,,
ANTH441,Human Genetics,12:30 PM,1:50 PM,TR,209A,Davenport Hall
ANTH443,Primate Form and Behavior,3:00 PM,5:50 PM,W,116,Davenport Hall
ANTH444,Methods in Bioanthropology,ARRANGED,,,,
ANTH445,Research in Bioanthropology,ARRANGED,,,,
ANTH448,The Prehistory of Africa,9:30 AM,10:50 AM,TR,209A,Davenport Hall
ANTH454,Archaeological Field School,ARRANGED,,,,
ANTH455,Lab Analysis in Archaeology,ARRANGED,,,,
ANTH456,Contemporary Archaeology,9:00 AM,10:20 AM,MW,312,Davenport Hall
ANTH460,Heritage Management,5:00 PM,7:50 PM,M,1062,Lincoln Hall
ANTH461,Hist of Archaeological Theory,3:00 PM,5:50 PM,W,313,Gregory Hall
ANTH488,Modern Europe,12:00 PM,1:20 PM,MW,205,Gregory Hall
ANTH494,Honors Senior Thesis I,ARRANGED,,,,
ANTH495,Honors Senior Thesis II,ARRANGED,,,,
ANTH496,Individual Field Research,ARRANGED,,,,
ANTH497,Individual Field Data Analysis,ARRANGED,,,,
ANTH498,Senior Capstone Seminar,9:00 AM,11:50 AM,F,109A,Davenport Hall
ANTH499,Topics in Anthropology,12:30 PM,1:50 PM,TR,,
ANTH514,Seminar in Cognitive Science,3:30 PM,4:50 PM,TR,1002,Lincoln Hall
ANTH515,Seminar in Anthropology,11:00 AM,11:50 AM,TR,109A,Davenport Hall
ANTH518,Language in Culture II,2:00 PM,4:50 PM,T,206,David Kinley Hall
ANTH555,The Archaeology of Complexity,2:00 PM,4:50 PM,M,1051,Lincoln Hall
ANTH589,Readings in Anthropology,ARRANGED,,,,
ANTH590,Dissertation Readings,ARRANGED,,,,
ANTH599,Thesis Research,ARRANGED,,,,
ARAB150,Lang&amp;Culture of Arab World,2:00 PM,3:50 PM,M,1128,Foreign Languages Building
ARAB201,Elementary Standard Arabic I,11:00 AM,11:50 AM,R,G52,Foreign Languages Building
ARAB210,Colloquial Arabic I,2:00 PM,3:20 PM,R,G32,Foreign Languages Building
ARAB403,Intermediate Stand Arabic I,12:00 PM,12:50 PM,M,G3,Foreign Languages Building
ARAB405,Advanced Standard Arabic I,10:00 AM,10:50 AM,F,G27,Foreign Languages Building
ARAB412,Business Arabic,11:00 AM,11:50 AM,F,G17,Foreign Languages Building
ARCH101,Introduction to Architecture,2:00 PM,3:50 PM,T,134,Temple Hoyne Buell Hall
ARCH171,Concepts and Theories of Architectural Design,ARRANGED,,,,
ARCH199,Undergraduate Open Seminar,ARRANGED,,,,
ARCH210,Introduction to the History of World Architecture,1:00 PM,1:50 PM,F,6E,Architecture Building
ARCH231,Anatomy of Buildings,11:00 AM,12:20 PM,TR,111,Architecture Building
ARCH273,Strategies of Architectural Design,9:00 AM,11:50 AM,MW,111,Architecture Building
ARCH321,"Environment, Architecture, and Global Health",3:30 PM,5:20 PM,T,32,Psychology Building
ARCH371,Architectural Design and Urbanism,ARRANGED,,,,
ARCH400,Senior Honors in Architecture,ARRANGED,,,,
ARCH401,Independent Study,ARRANGED,,,,
ARCH409,Special Topics in Spanish Arch,ARRANGED,,,,
ARCH412,Medieval Architecture,12:30 PM,1:50 PM,TR,302,Architecture Building
ARCH417,Modern and Contemporary Global Architecture,10:00 AM,11:20 AM,MW,102A,Architecture Building
ARCH424,Gender &amp; Race in Contemp Arch,11:00 AM,12:20 PM,TR,,
ARCH433,Design of Steel and Reinforced Concrete Structures I,11:00 AM,12:20 PM,F,317,David Kinley Hall
ARCH434,Environmental Control Systems I,9:30 AM,10:50 AM,F,317,David Kinley Hall
ARCH468,Overseas Architectural Studies,ARRANGED,,,,
ARCH471,Fundamentals of Arch Design,1:00 PM,5:50 PM,MW,217,Temple Hoyne Buell Hall
ARCH473,Architectural Design and Performance,ARRANGED,,,,
ARCH481,Concepts and Theories of Architectural Design,1:00 PM,1:50 PM,M,,
ARCH483,Strategies of Architectural Design,1:00 PM,1:50 PM,M,,
ARCH491,Arch Professional Internship,ARRANGED,,,,
ARCH498,Directed Research in Arch,ARRANGED,,,,
ARCH519,Conserv of Building Materials,2:00 PM,4:50 PM,T,102B,Architecture Building
ARCH521,"Applications in the Built Environment, Architecture and Global Health and Well-Being",6:30 PM,8:20 PM,TR,111,David Kinley Hall
ARCH536,Planning and Design of Structural Systems,5:00 PM,6:20 PM,R,102A,Architecture Building
ARCH550,Design of Steel and Reinforced Concrete Structures II,12:30 PM,1:50 PM,TR,301,Architecture Building
ARCH551,Structural Analysis,9:30 AM,10:50 AM,R,,
ARCH552,Soil Mech and Foundations,6:30 PM,7:50 PM,TR,310,David Kinley Hall
ARCH557,Seismic Analysis and Design,11:00 AM,12:20 PM,R,,
ARCH560,Advanced Structural Analysis,11:00 AM,12:20 PM,TR,301,Architecture Building
ARCH563,Human-centric Research for Designed Environments,6:30 PM,8:20 PM,TR,,
ARCH571,Design: Detail and Architectonics,1:00 PM,5:50 PM,MWF,,
ARCH572,Design: Health and Well-being,1:00 PM,5:50 PM,MW,,
ARCH574,Design: Architecture and Urban Design,1:00 PM,5:50 PM,MW,311,Temple Hoyne Buell Hall
ARCH575,Integrative Architecture Design Studio,1:00 PM,5:50 PM,MW,205,Temple Hoyne Buell Hall
ARCH576,Architectural Design Seminar,8:00 AM,10:50 AM,W,205,Architecture Building
ARCH577,Theories of Architecture,10:00 AM,10:50 AM,F,102A,Architecture Building
ARCH589,PhD Colloquium,5:00 PM,6:20 PM,W,301,Architecture Building
ARCH590,Directed Research,ARRANGED,,,,
ARCH591,Special Problems in Architectural History and Theory,ARRANGED,,,,
ARCH592,Special Problems in Urbanism,9:00 AM,11:50 AM,T,102A,Architecture Building
ARCH593,Special Problems in Detail and Fabrication,2:00 PM,4:50 PM,F,,
ARCH594,Special Problems in Building Performance,11:00 AM,12:20 PM,TR,205,Architecture Building
ARCH595,Spec Prob Struct Theory &amp; Des,ARRANGED,,,,
ARCH597,Special Problems in Architectural Design,ARRANGED,,,,
ARCH598,Specialized Architectural Practice,ARRANGED,,,,
ARCH599,Thesis Research,ARRANGED,,,,
ART140,Introduction to Art,2:00 PM,4:40 PM,R,309,Flagg Hall
ART150,Introduction to Drawing,6:00 PM,7:50 PM,M,5,Weston Hall
ART151,Black &amp; White Film Photography,2:00 PM,4:50 PM,MW,63,Allen Residence Hall
ART156,Ceramics: Wheel Throwing,1:00 PM,2:50 PM,MW,89,Allen Residence Hall
ART191,Unit One Studio/Seminar,2:00 PM,4:20 PM,T,64,Allen Residence Hall
ART199,Undergraduate Open Seminar,ARRANGED,,,,
ART201,Art in Early Childhood,2:00 PM,3:50 PM,TR,,
ARTD101,Introduction to Industrial Design,9:00 AM,11:40 AM,MW,9,Art and Design Building
ARTD151,Introduction to Graphic Design,9:00 AM,11:40 AM,MW,208,Art and Design Building
ARTD201,Industrial Design I,1:00 PM,3:40 PM,MW,25West,Art and Design Building
ARTD222,Typographic Practice,9:30 AM,12:10 PM,TR,319,Art and Design Building
ARTD225,Design Drawing,4:00 PM,6:40 PM,MW,25West,Art and Design Building
ARTD230,Design Thinking/Need-Finding,2:00 PM,3:20 PM,TR,1002,Siebel Center for Design
ARTD251,Graphic Design Toolbox,9:00 AM,11:40 AM,MW,410,Flagg Hall
ARTD270,Design Methods,ARRANGED,,,,
ARTD301,Industrial Design III,9:00 AM,10:20 AM,F,107,Art and Design Building
ARTD318,Interaction Design,ARRANGED,,,,
ARTD326,Sustainability &amp; Manufacturing,9:30 AM,10:50 AM,TR,,
ARTD328,Human-Centered Product Design,9:30 AM,10:50 AM,TR,316,Art and Design Building
ARTD351,Graphic Design Inquiry,9:00 AM,11:40 AM,MW,410,Flagg Hall
ARTD371,Graphic Design Practicum,4:00 PM,6:40 PM,MW,216,Art and Design Building
ARTD391,Special Problems in Design,ARRANGED,,,,
ARTD399,Internship in Design,ARRANGED,,,,
ARTD401,Industrial Design V,1:00 PM,3:40 PM,MW,25East,Art and Design Building
ARTD426,Product Innovation,11:00 AM,12:20 PM,TR,1002,Siebel Center for Design
ARTD448,Professional Design Practice,11:00 AM,12:20 PM,TR,107,Art and Design Building
ARTD451,Ethics of a Designer in a Global Economy,9:30 AM,12:10 PM,TR,216,Art and Design Building
ARTD490,Senior Honors,ARRANGED,,,,
ARTD499,Special Topics in Design,5:00 PM,7:40 PM,T,111,Noble Hall
ARTD501,Industrial Design I,9:30 AM,12:10 PM,TR,405,Flagg Hall
ARTD502,Industrial Design II,2:00 PM,4:40 PM,TR,405,Flagg Hall
ARTD510,Membership in a DRI Research Team Project,ARRANGED,,,,
ARTD511,Leadership in a DRI Research Team Project,ARRANGED,,,,
ARTD570,Design for Responsible Innovation Research Methodology,9:30 AM,12:10 PM,T,208,Art and Design Building
ARTD591,Special Problems in Design,ARRANGED,,,,
ARTD595,MFA Design for Responsible Innovation Studio,2:00 PM,4:40 PM,TR,216,Art and Design Building
ARTD599,Thesis,ARRANGED,,,,
ARTE202,Facilitating the Art Experience,2:00 PM,3:20 PM,TR,320,Flagg Hall
ARTE203,Everyday Arts Lab,9:00 AM,11:40 AM,M,320,Flagg Hall
ARTE204,Practicum Teaching Experience,2:00 PM,5:30 PM,TR,,
ARTE260,Museums in Action,11:00 AM,12:20 PM,TR,316,Art and Design Building
ARTE302,Art-Centered Learning at the Secondary Level,9:30 AM,10:50 AM,TR,320,Flagg Hall
ARTE391,Independent Study,ARRANGED,,,,
ARTE401,Teaching Seminar,6:00 PM,7:50 PM,W,,
ARTE475,Art Exhibition Practices,9:30 AM,10:50 AM,TR,129,Flagg Hall
ARTE490,Senior Honors,ARRANGED,,,,
ARTE501,Issues in Art Education,3:00 PM,5:50 PM,W,60,Siebel Center for Design
ARTE502,Curriculum Development in Art,9:00 AM,11:40 AM,W,131,Flagg Hall
ARTE591,Independent Graduate Studies,ARRANGED,,,,
ARTE593,Survey: Qualitative Methodologies,ARRANGED,,,,
ARTE599,Thesis Research,ARRANGED,,,,
ARTF101,Contemporary Issues in Art,12:00 PM,12:50 PM,F,134,Temple Hoyne Buell Hall
ARTF102,Observational Drawing,2:00 PM,4:40 PM,TR,209,Art and Design Building
ARTF106,Visualization Drawing,2:00 PM,4:40 PM,TR,219,Art and Design Building
ARTF199,Undergraduate Open Seminar,ARRANGED,,,,
ARTH110,Introduction to the History of Art and Visual Culture,9:00 AM,9:50 AM,F,131,Flagg Hall
ARTH212,East Asian Art History,2:00 PM,3:20 PM,MW,223,David Kinley Hall
ARTH240,Art of the Nineteenth Century,9:30 AM,10:50 AM,TR,331,Art and Design Building
ARTH241,"Modern Art, 1880-1940",11:00 AM,12:20 PM,TR,331,Art and Design Building
ARTH257,History of Photography,4:00 PM,5:20 PM,MW,134,Temple Hoyne Buell Hall
ARTH299,Spec Topics in Art History,11:00 AM,12:20 PM,TR,312,Art and Design Building
ARTH391,Individual Art History Topics,ARRANGED,,,,
ARTH402,Ways of Seeing in Edo Japan,2:00 PM,3:20 PM,TR,312,Art and Design Building
ARTH404,China through Film,1:00 PM,2:20 PM,W,115,English Building
ARTH415,The Archaeology of Greece,10:00 AM,11:20 AM,TR,393,Bevier Hall
ARTH440,Romantic Art,2:00 PM,3:20 PM,TR,331,Art and Design Building
ARTH489,Senior Art-History Honors-BA,ARRANGED,,,,
ARTH490,Senior Art-History Honors-BFA,ARRANGED,,,,
ARTH491,Topics in Art History,ARRANGED,,,,
ARTH495,Senior Seminar in Art History,2:00 PM,4:50 PM,T,316,Art and Design Building
ARTH515,Seminar in Ancient Art,9:00 AM,11:50 AM,W,312,Art and Design Building
ARTH546,Seminar in Contemporary Art,2:00 PM,4:50 PM,T,131,Flagg Hall
ARTH550,Seminar in American Art,1:00 PM,3:50 PM,W,129,Flagg Hall
ARTH591,Individual Readings,ARRANGED,,,,
ARTH593,Theory and Methodology,2:00 PM,4:50 PM,R,316,Art and Design Building
ARTH599,Thesis Research,ARRANGED,,,,
ARTJ199,Special Topics in Japanese Aesthetic Practices,1:00 PM,3:40 PM,M,,
ARTJ209,Chado (The Way of Tea),1:00 PM,3:40 PM,W,ARR,Japan House
ARTJ299,Seminar in Japanese Aesthetics,1:00 PM,3:40 PM,W,,
ARTJ301,Manga: The Art of Image and Word,11:00 AM,12:20 PM,TR,,
ARTJ399,Japan House Internship,2:00 PM,4:40 PM,TR,ARR,Japan House
ARTS205,Introduction to Printmaking,1:00 PM,3:40 PM,MW,7,Noble Hall
ARTS210,Ceramics Sculpture I,1:00 PM,3:40 PM,MW,123,Flagg Hall
ARTS220,Introduction to Fashion,ARRANGED,,,,
ARTS221,Fashion Illustration,5:00 PM,7:40 PM,R,331,Art and Design Building
ARTS223,Experimental Fashion,9:00 AM,11:40 AM,MW,315,Art and Design Building
ARTS241,Image Practice,9:30 AM,12:10 PM,TR,229,Art and Design Building
ARTS243,Time Arts I,9:30 AM,12:10 PM,TR,228,Art and Design Building
ARTS244,Interaction I,2:00 PM,4:40 PM,TR,228,Art and Design Building
ARTS250,Life Drawing,4:00 PM,6:40 PM,MW,219,Art and Design Building
ARTS251,Beginning Painting,9:00 AM,11:40 AM,MW,330,Art and Design Building
ARTS264,Basic Photography,1:00 PM,3:40 PM,MW,312,Art and Design Building
ARTS265,Photography II,2:00 PM,4:40 PM,TR,340,Art and Design Building
ARTS280,Beginning Sculpture,4:00 PM,6:40 PM,MW,40,Art and Design Building
ARTS299,Special Topics in Studio Art,9:30 AM,12:10 PM,TR,330,Art and Design Building
ARTS310,Ceramics Sculpture II,5:00 PM,7:40 PM,TR,123,Flagg Hall
ARTS320,Fashion and Textiles Design,9:30 AM,12:10 PM,TR,315,Art and Design Building
ARTS354,Intermediate Painting,4:00 PM,6:40 PM,MW,330,Art and Design Building
ARTS364,Photography III,2:00 PM,4:40 PM,TR,404,Flagg Hall
ARTS365,Photography Workshop,1:00 PM,3:40 PM,MW,340,Art and Design Building
ARTS367,RAW Photography,9:30 AM,12:10 PM,TR,306,Flagg Hall
ARTS381,Intermediate Sculpture,2:00 PM,4:40 PM,TR,315,Art and Design Building
ARTS391,Independent Study,ARRANGED,,,,
ARTS394,Special Topics in Photography,5:00 PM,7:40 PM,TR,316,Art and Design Building
ARTS405,Special Topics in Printmaking,2:00 PM,4:40 PM,TR,7,Noble Hall
ARTS443,Time Arts II,9:00 AM,11:40 AM,MW,228,Art and Design Building
ARTS444,Interaction II,7:00 PM,9:40 PM,MW,228,Art and Design Building
ARTS445,Special Topics in New Media,1:00 PM,3:40 PM,MW,334,Flagg Hall
ARTS448,BASA Capstone Project,1:00 PM,3:40 PM,MW,128,Flagg Hall
ARTS454,Advanced Drawing,5:00 PM,7:40 PM,TR,219,Art and Design Building
ARTS461,Advanced Photography,2:00 PM,4:40 PM,TR,404,Flagg Hall
ARTS490,Senior Honors,ARRANGED,,,,
ARTS499,Special Topics in Studio Art,1:00 PM,3:40 PM,MW,315,Art and Design Building
ARTS591,Graduate Studio,ARRANGED,,,,
ARTS593,Seminar: Methods Criticism,ARRANGED,,,,
ARTS595,Graduate Laboratory,ARRANGED,,,,
ASRM101,Introduction to Actuarial Science,4:00 PM,4:50 PM,T,1065,Lincoln Hall
ASRM195,Foundations of Data Management,2:00 PM,3:50 PM,F,,
ASRM210,Theory of Interest,9:00 AM,9:50 AM,F,243,Altgeld Hall
ASRM390,Introduction to Actuarial Research,ARRANGED,,,,
ASRM392,Actuarial Problem Solving,10:00 AM,10:50 AM,MW,445,Altgeld Hall
ASRM398,Actuarial Internship,ARRANGED,,,,
ASRM402,Actuarial Statistics II,2:00 PM,2:50 PM,T,1065,Lincoln Hall
ASRM410,Investments and Financial Markets,9:30 AM,10:50 AM,TR,217,Noyes Laboratory
ASRM450,Methods of Applied Statistics,1:00 PM,1:50 PM,MWF,1002,Lincoln Hall
ASRM451,Basics of Statistical Learning,12:30 PM,1:50 PM,TR,160,English Building
ASRM453,Applied Bayesian Analysis,11:00 AM,12:20 PM,TR,217,Noyes Laboratory
ASRM455,Predictive Analytics,2:00 PM,3:20 PM,TR,156,Henry Administration Bldg
ASRM461,Loss Models,9:00 AM,9:50 AM,F,445,Altgeld Hall
ASRM469,Casualty Actuarial Mathematics,10:00 AM,10:50 AM,F,221,Gregory Hall
ASRM471,Life Contingencies I,11:00 AM,11:50 AM,R,219,David Kinley Hall
ASRM490,Actuarial Research,ARRANGED,,,,
ASRM499,Topics in Actuarial Science,11:00 AM,12:20 PM,TR,120,Architecture Building
ASRM533,Risk Management Practices and Regulation,12:30 PM,1:50 PM,TR,143,Altgeld Hall
ASRM539,Risk Analytics and Decision Making,9:00 AM,10:20 AM,MW,2078,Natural History Building
ASRM551,Statistical Learning,1:00 PM,1:50 PM,MWF,165,Noyes Laboratory
ASRM561,Loss Data Analytics &amp; Credibility,1:00 PM,1:50 PM,F,145,Altgeld Hall
ASRM593,Graduate Internship,ARRANGED,,,,
ASRM598,Literature Seminar,ARRANGED,,,,
ASST104,Asian Mythology,12:00 PM,12:50 PM,F,219,David Kinley Hall
ASST199,Undergraduate Open Seminar,ARRANGED,,,,
ASST390,Individual Study,ARRANGED,,,,
ASST590,Individual Study and Research,ARRANGED,,,,
ASTR100,Introduction to Astronomy,ARRANGED,,,,
ASTR121,Solar System and Worlds Beyond,10:00 AM,10:50 AM,R,106B3,Engineering Hall
ASTR122,Stars and Galaxies,10:00 AM,10:50 AM,R,1043,Sidney Lu Mech Engr Bldg
ASTR199,Undergraduate Open Seminar,ARRANGED,,,,
ASTR210,Introduction to Astrophysics,1:00 PM,1:50 PM,MWF,103,Transportation Building
ASTR310,Computing in Astronomy,12:30 PM,1:50 PM,TR,134,Astronomy Building
ASTR330,Extraterrestrial Life,8:30 PM,9:50 PM,TR,124,Observatory
ASTR350,"The Big Bang, Black Holes, and the End of the Universe",ARRANGED,,,,
ASTR390,Individual Study,ARRANGED,,,,
ASTR401,Scientific Writing for Astronomy,2:00 PM,3:50 PM,F,,
ASTR404,Stellar Astrophysics,10:00 AM,10:50 AM,MWF,158,Loomis Laboratory
ASTR406,Galaxies and the Universe,11:00 AM,11:50 AM,MWF,158,Loomis Laboratory
ASTR490,Senior Thesis,ARRANGED,,,,
ASTR496,Seminar in Astronomy,4:00 PM,4:50 PM,R,134,Astronomy Building
ASTR499,Astronomy Laboratory,8:30 PM,10:30 PM,W,,
ASTR501,Radiative Processes,2:00 PM,2:50 PM,MWF,134,Astronomy Building
ASTR503,Observational Astronomy,2:00 PM,3:20 PM,TR,134,Astronomy Building
ASTR540,Astrophysics,11:00 AM,12:20 PM,TR,134,Astronomy Building
ASTR590,Individual Study,ARRANGED,,,,
ASTR593,Astronomy Internship,ARRANGED,,,,
ASTR599,Thesis Research,ARRANGED,,,,
ATMS100,Introduction to Meteorology,10:00 AM,10:50 AM,R,G7,Foreign Languages Building
ATMS120,Severe and Hazardous Weather,ARRANGED,,,,
ATMS140,Climate and Global Change,12:30 PM,1:50 PM,TR,100,Gregory Hall
ATMS201,General Physical Meteorology,2:00 PM,2:50 PM,MWF,2020B,Natural History Building
ATMS301,Atmospheric Thermodynamics,9:30 AM,10:50 AM,TR,1047,Sidney Lu Mech Engr Bldg
ATMS302,Atmospheric Dynamics I,10:00 AM,10:50 AM,MWF,1071,Natural History Building
ATMS303,Synoptic-Dynamic Wea Analysis,9:00 AM,9:50 AM,F,1020,Natural History Building
ATMS305,Computing and Data Analysis,3:00 PM,3:50 PM,MWF,1020,Natural History Building
ATMS391,Topics in Atmospheric Sciences,12:00 PM,12:50 PM,W,1071,Natural History Building
ATMS404,Risk Analysis in Earth Science,1:00 PM,1:50 PM,MWF,1071,Natural History Building
ATMS411,Satellite Remote Sensing,11:00 AM,11:50 AM,MWF,1071,Natural History Building
ATMS449,Biogeochemical Cycles,9:30 AM,10:50 AM,TR,2083,Natural History Building
ATMS490,Individual Study,ARRANGED,,,,
ATMS491,Adv Topics in Atmospheric Sci,11:00 AM,12:20 PM,TR,1020,Natural History Building
ATMS492,Capstone Undergraduate Research,ARRANGED,,,,
ATMS500,Dynamic Meteorology,9:30 AM,10:50 AM,TR,1071,Natural History Building
ATMS510,Precipitation Physics,12:30 PM,1:50 PM,TR,1071,Natural History Building
ATMS517,Data Science for the Geosciences,2:00 PM,3:20 PM,T,,
ATMS520,Weather and Climate Phenomena and Hazards,7:30 PM,8:50 PM,R,,
ATMS523,Weather and Climate Data Analytics,ARRANGED,,,,
ATMS535,Aerosol Sampling and Analysis,1:00 PM,2:50 PM,TR,2310,Newmark Civil Engineering Bldg
ATMS571,Professional Development,3:00 PM,4:20 PM,W,1071,Natural History Building
ATMS590,Individual Study,ARRANGED,,,,
ATMS591,Atmospheric Sciences Seminar,3:30 PM,4:50 PM,T,2079,Natural History Building
ATMS596,Non-Thesis Research,ARRANGED,,,,
ATMS599,Thesis Research,ARRANGED,,,,
BADM199,Undergraduate Open Seminar,ARRANGED,,,,
BADM210,Business Analytics I,8:00 AM,8:50 AM,F,2001,Business Instructional Fac
BADM211,Business Analytics II,11:00 AM,12:20 PM,MW,166,Wohlers Hall
BADM261,Technology &amp; Mgmt Seminar,12:00 PM,12:50 PM,F,23,Psychology Building
BADM275,Fundamentals of Operations Management,8:00 AM,9:20 AM,TR,2063,Business Instructional Fac
BADM300,The Legal Environment of Bus,11:00 AM,12:20 PM,TR,100,Gregory Hall
BADM303,Principles of Public Policy,5:30 PM,7:30 PM,W,ARR,Washington DC
BADM310,Mgmt and Organizational Beh,3:00 PM,4:20 PM,MW,THEAT,Lincoln Hall
BADM311,Leading Individuals and Teams,8:00 AM,9:20 AM,MW,2007,Business Instructional Fac
BADM312,Designing and Managing Orgs,8:00 AM,9:20 AM,TR,243,Wohlers Hall
BADM313,Strategic Human Resource Management,2:00 PM,3:20 PM,TR,2007,Business Instructional Fac
BADM314,Leading Negotiations,3:30 PM,4:50 PM,TR,2011,Business Instructional Fac
BADM320,Principles of Marketing,9:30 AM,10:50 AM,TR,141,Wohlers Hall
BADM322,Marketing Research,9:30 AM,10:50 AM,TR,130,Wohlers Hall
BADM323,Marketing Communications,11:00 AM,12:20 PM,MW,2001,Business Instructional Fac
BADM324,Purchasing and Supply Mgmnt,2:00 PM,3:20 PM,TR,2041,Business Instructional Fac
BADM325,Consumer Behavior,3:30 PM,4:50 PM,MW,3063,Business Instructional Fac
BADM326,Pricing Strategy,3:30 PM,4:50 PM,TR,1049,Business Instructional Fac
BADM329,New Product Development,2:00 PM,3:20 PM,TR,2043,Business Instructional Fac
BADM335,Supply Chain Management Basics,2:00 PM,3:20 PM,MW,243,Wohlers Hall
BADM336,Modeling the Supply Chain,3:30 PM,4:50 PM,TR,2043,Business Instructional Fac
BADM338,Global Supply Chain Management,5:00 PM,7:50 PM,M,3007,Business Instructional Fac
